Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,abusiveness,politeness,threat_level
4002,3,1,2,0,1,"@Latrobemark niggahs be like im draggn my nutts in 2 degree weather , out tgere Frozed like a bitch",0.9922561645507812,0.8459669351577759,0.9904114603996277
4003,3,1,2,0,1,@LaurenJauregui so your a dumb bitch?,0.9922783374786377,0.9785982966423035,0.9960612654685974
4004,3,1,2,0,1,@LaurenJauregui ur so anal stfu for once u bitch,0.9922878742218018,0.9735023975372314,0.9979002475738525
4005,3,0,3,0,1,@Laurenlablue11 basically we ain't got room for basic bitches.,0.9922475814819336,0.8784350752830505,0.958206057548523
4006,3,0,3,0,1,@LeBronVuitton ha.. she got them bitches worked on,0.9922806024551392,0.8656482100486755,0.980182409286499
4007,3,0,3,0,1,@LeLittleLisa bitch I know you seen me tweet bout you,0.9920310974121094,0.9335269927978516,0.9856635332107544
4008,3,0,3,0,1,@LeMochaMojito bitch bye.,0.9922934770584106,0.7799205780029297,0.9917946457862854
4009,6,1,5,0,1,@LeMochaMojito bitch who is you?,0.992296040058136,0.9805448055267334,0.994087815284729
4010,6,0,6,0,1,@Leelucas_ &#128514;&#128514;&#128514;&#128128;&#128128; alright nah bitch you want play on Twitter.,0.992236316204071,0.8957332372665405,0.9352110028266907
4011,3,0,3,0,1,@Leelucas_ &amp; you got cancer hoe,0.9920423626899719,0.8855953216552734,0.9638504385948181
4012,3,0,3,0,1,@Leelucas_ @prettykells bitch you didn't feed me. You asked my to buy you a burger &#128514;&#128514;&#128128;,0.9922869205474854,0.9438611268997192,0.9782137274742126
4013,3,1,2,0,1,@Leelucas_ bitch nobody want you,0.9918043613433838,0.9418529868125916,0.9935903549194336
4014,3,0,3,0,1,@Leelucas_ bitch that's why I'm bouta go to waffle,0.9921882152557373,0.7234563231468201,0.9587019085884094
4015,3,0,3,0,1,@Leelucas_ bitch you not coming http://t.co/xdCuuSBa2F,0.9922426342964172,0.838782548904419,0.9919703006744385
4016,3,3,0,0,0,@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.,0.9910691976547241,0.8077678680419922,0.9584684371948242
4017,3,0,3,0,1,@LegoHeeadd I read that in his voice like a hoe&#128514;,0.992091178894043,0.7799263000488281,0.03135417774319649
4018,3,0,3,0,1,@LegsForDayyys fml both or half breed ex at the gym. Ugh,0.9553647637367249,0.7867385745048523,0.03602726384997368
4019,3,0,3,0,1,@LeighKillian Nice pussy.,0.9922447800636292,0.6541500091552734,0.9867770075798035
4020,3,2,1,0,0,@LeonBaptist idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?,0.8286313414573669,0.9510762691497803,0.5753426551818848
4021,3,1,0,2,2,@LeonCountryBwoy your a big yute to be having slits in your brows my darg lol drop it out,0.015573859214782715,0.9143863916397095,0.779817521572113
4022,3,0,3,0,1,@Leslieeeixta @LettyGuerrero3 haha Noo bitch now! &#128071; stop playing games hoe! &#128517;&#128514;,0.992241621017456,0.9251955151557922,0.9649044275283813
4023,3,0,0,3,2,@LessThanJR And the Yankees gave you a win. :) Happy Birthday!!,0.008825540542602539,0.9072906374931335,0.004405195824801922
4024,3,0,3,0,1,@LessonswithKate - I'm jst fckn w/ you.&#128514; I've always wanted to jigg hella good too. we jst not wild enough to be in the circle cuz.&#128557;,0.15030837059020996,0.5770838856697083,0.17928838729858398
4025,3,3,0,0,0,@Levi_Page I don't bend that way queer. Thanks for the offer it's flattering.,0.9124724268913269,0.9945401549339294,0.0009079431765712798
4026,3,3,0,0,0,@LexVan13 go back to nigeria faggot,0.9921248555183411,0.9482183456420898,0.9522285461425781
4027,3,1,2,0,1,@LexiLanxon ratchet white trash,0.9293997883796692,0.8957275152206421,0.8116454482078552
4028,3,0,3,0,1,@LexiLuckerSykes some white bitch on Facebook lol,0.9921643733978271,0.9341493844985962,0.9888976216316223
4029,3,0,3,0,1,@LiamGeraldShone @AranNicolWHUFC @DSaend get a real hair cut faggot. I served my country in the Marines for 8 years. What have u done.,0.9914581179618835,0.9374873638153076,0.8574865460395813
4030,3,0,3,0,1,@LiamGeraldShone @AranNicolWHUFC @DSaend ur a fucking half breed dog. Stop acting.,0.991248607635498,0.9232553839683533,0.9971868395805359
4031,3,0,3,0,1,@LickMyWhooooop @JustDoItSlow yall playful don't come dumb hoes,0.9917028546333313,0.8253871202468872,0.9465160369873047
4033,3,0,0,3,2,@LifeAsKing I've only like about 3 pair..they're overpriced trash ..,0.013659477233886719,0.6770654916763306,0.7160466313362122
4034,3,0,0,3,2,@LifeAsKing Naw... I'm trash... Keep ya pity hugs...&#128530;&#128133;,0.009364187717437744,0.7698696255683899,0.43208158016204834
4035,3,0,2,1,1,@LikeWhatYouSEA booty wop sided as hell,0.0885198712348938,0.9140336513519287,0.8331863284111023
4036,3,0,0,3,2,@LilBTheBiggsGod @Abbey_Kirkland two birds with one stone Biggs.,0.008511900901794434,0.5717936158180237,0.020125441253185272
4038,3,0,3,0,1,@LilKev_J pussy,0.9916793704032898,0.610550045967102,0.9383599758148193
4039,3,0,0,3,2,"@LilMissRightie Hey #teabagger the #benghazi thing is a joke. 13 Benghazis under Bush, no hearings. More on Benghazi than real 9-11 attack",0.06647258996963501,0.9295405745506287,0.0627998560667038
4040,3,1,2,0,1,@LilMrsSpiffy they bout to try and hoe you next,0.9910286068916321,0.8687891960144043,0.5659419298171997
4041,3,0,3,0,1,@LilReese300 what are you doing up right now Tavares. Kickin my bitch to curb for being too dramatic again?,0.9919641017913818,0.9374042749404907,0.9817112684249878
4042,3,0,3,0,1,"@LilTunechi reason for why he only rap about pussy... "" What am I supposed to talk about?"" smh 
How bout you make music that ain't NEGATIVE!",0.9921296238899231,0.9859861135482788,0.9040412902832031
4043,3,2,0,1,0,@Lil_A47 &#128514;&#128514;&#128514; you're a coon,0.98898845911026,0.8278149366378784,0.3105155825614929
4044,3,0,3,0,1,"@Lillian__Taylor I'm apparently the ""Good Luck Chuck"" of bitches. -.-",0.9922717809677124,0.8470946550369263,0.9246885180473328
4045,3,0,2,1,1,@LimitlessMudi @YoDeddyUgly Y'all both trash,0.09987694025039673,0.9239072799682617,0.9209203124046326
4046,3,0,0,3,2,@Linnlondon1 I want some clams on the half shell :-) http://t.co/uFCAjNNQTZ,0.00854402780532837,0.9287937879562378,0.004763902630656958
4047,3,0,0,3,2,"@LinzBella 
You date colored men?",0.03869509696960449,0.9761462807655334,0.14162644743919373
4048,3,0,3,0,1,@Lion_of_Gray @roodawg1971 @mrfayoh @khanye_s @sas2afoundation here's my opinion on the matter..... She's a cunt.,0.9905084371566772,0.8034781217575073,0.835999071598053
4049,3,0,2,1,1,"@LisaDeP Well, wouldn't coast YOU that much but I don't see you going bass fishing with a bunch of rich rednecks either.",0.9673910737037659,0.8405869603157043,0.24961169064044952
4050,3,1,2,0,1,@Lissette__glz @joshmtz1199 you hoes ain't loyal &#128075;,0.9920864701271057,0.792716920375824,0.5591034889221191
4051,3,0,3,0,1,@ListsBlackTwit @iH8TvvitterHoes @Rosaalbae nigga caping for the bitch like we haven't all seen her nudes already.. What does he want tf,0.992283046245575,0.9216996431350708,0.977386474609375
4052,3,0,3,0,1,@LittlGfunk &#128575;pussy whipped,0.9920308589935303,0.7732636332511902,0.8879296779632568
4053,3,1,2,0,1,@LittleNamms @karon_avila She doin homework you jiggaboo. Let her be,0.9863271713256836,0.8302582502365112,0.7622691988945007
4054,3,0,3,0,1,@LittleNamms Nigga what. 11-5 without a warm up and you traveled like a bitch,0.9923121333122253,0.8426638841629028,0.9932234287261963
4055,3,0,2,1,1,@LittleNamms stick to the court hoe,0.9918705224990845,0.8434295654296875,0.3126172721385956
4056,3,0,3,0,1,@LittlecBeadles bitch follow me,0.9922258853912354,0.9267482161521912,0.9954344630241394
4057,3,0,3,0,1,"@Liveitupjersey @BellaaFoxx I hope so, the bitch was annoying! I think, she thought she was smart or something!",0.9921351671218872,0.78108149766922,0.9271036386489868
4058,3,0,3,0,1,@Liveitupjersey @D_Cassandra_D @bad_boy_six LOL! That was a cyber bitch slap for sure!,0.9922482967376709,0.9127219319343567,0.9668974876403809
4060,6,0,6,0,1,"@Liveitupjersey @ccass357 &lt;&lt; Where'd you go big mouth bitch?
Busy Choking on that Cock I told you to find?",0.992299497127533,0.9689879417419434,0.9970685839653015
4061,3,0,0,3,2,"@Liveitupjersey @ccass357 don't trash Jersey...ODDS ARE..YOU WOULDN'T LAST 10 MINUTES AROUND HERE! 
Go back to watching BARNEY!",0.008562028408050537,0.9407129287719727,0.6883783936500549
4062,6,0,0,6,2,"@Liveitupjersey BWAHAAAA I just choked on an Oreo cookie!
I'M figuring, this may have something to do with it! http://t.co/62S7BgMYPX",0.008600711822509766,0.5937385559082031,0.012699250131845474
4063,3,0,3,0,1,"@Liveitupjersey Breeding a Nation of Pussies, now how the hell is a Man, a Man...IF HE's A PUSSY!
I'm concerned, WE have pussies &amp; psycho's!",0.9922158122062683,0.9537034630775452,0.9788115620613098
4064,6,0,6,0,1,"@Liveitupjersey yeah, I seen you tweet about bitch &amp; block. I used it...it fits!",0.9922286868095398,0.9586054682731628,0.8762463927268982
4065,6,2,4,0,1,"@Liveitupjersey yeah...I try NOT to follow them ZULU looking bitches. 
#muslims FLAT OUT NO WAY!
I use my sheets on my bed, NOT MY HEAD!",0.9921683669090271,0.9332238435745239,0.9690390825271606
4066,3,0,3,0,1,@LlishaH LOL! It's an acronym for: that hoe over there.,0.991868257522583,0.71983802318573,0.08392753452062607
4067,3,0,1,2,2,@LoLDyrus It's retarded. Ignore the harlem shake fad and hope it goes away soon.,0.9836176633834839,0.5995293259620667,0.8114399909973145
4068,3,0,3,0,1,@LoVeZanda so everybody knw I mis-spell shit &#128514;... ion proof read shit!!! let ah bitch call me dumb ima back dey ass up &#128526;,0.992279052734375,0.9676688313484192,0.9967780709266663
4069,3,2,1,0,0,"@LobstrThinkTank Yeah! Me too. My people, the women, laff at the set apart men... they love the real niggas or niggers.",0.9918913841247559,0.7413798570632935,0.9654021263122559
4070,3,0,2,1,1,@LobstrThinkTank but bitch nobody was wanting your ass. U assumed that cuz u let dogs run up in yo filth &amp; u think i want some of it...NOT!,0.992194414138794,0.967805027961731,0.9971400499343872
4071,3,2,0,1,0,"@LokiHulibele @mediacrooks @AamAadmiParty They have mix, not all are retards. AAP is Maoists, terrorists,Congies and delusional Retards",0.9901559352874756,0.9043756723403931,0.9415203332901001
4072,3,0,3,0,1,"@LongLiveChris__ @Marvelcomicswag but S
HE got a pussy now which makes him a her. And she's bad. So..",0.9919819235801697,0.9193976521492004,0.9705519676208496
4073,3,0,3,0,1,@LongLiveChris__: Atlanta niggas* @NerdLifeThuggin: Bay niggas gotta chill. RT @LawTooRaw: I'm shitting on you hoes. http://t.co/XA5INg0sc6,0.9922043085098267,0.883165717124939,0.9807029962539673
4074,3,0,3,0,1,@Lord_Fernandooo stfu nigguh I've been reading the manga for the longest and you know that,0.9905980229377747,0.6139712333679199,0.6061394810676575
4075,3,0,3,0,1,@LornaLovesMatt @delon03 @aaryneliza poor poor parker has nothing...without aaryn 2 bitch about no 1 would even know he was around a looser,0.9921930432319641,0.9612771272659302,0.8919817209243774
4076,6,0,6,0,1,@LouieVRee @TehReelHov dat bitch a tampon,0.9922850131988525,0.8562682867050171,0.9959840774536133
4077,3,0,0,3,2,@Lov3Tadaisha &#128514;&#128514;&#128514; a box full of yellow crayons.,0.008455991744995117,0.6264683604240417,0.0009547339286655188
4078,3,0,3,0,1,"@Lov3Tadaisha &#128514;&#128514;&#128514;&#128514;&#128514;&#128514; I gotta keep my ""hoes"" on private.",0.992099940776825,0.5468358397483826,0.03143947198987007
4079,3,2,1,0,0,@Lovelesslovely @Kwitchabichen25 hey aklve! Im taking out the black ghetto trash. Youre blocked nigger,0.9914201498031616,0.871979832649231,0.993459165096283
4080,3,0,3,0,1,@LovelyAumeri I thought you was talm bout the school wifi I was gon say all you had to do was ask a bitch &#128514;&#128557;,0.9923015832901001,0.7136217951774597,0.8224037885665894
4082,9,1,8,0,1,@LowworldsFinest @1stblock_thomas man y'all niggas chill man I'm High af tho . Y'all niggas ain't even tell me who the hoe is &#128564;&#9995;,0.992266833782196,0.9330231547355652,0.9457595348358154
4083,3,0,0,3,2,@Lucci_Dpc What did I prove for you? That you're blissfully ignorant? Group thinker? Political chump and race traitor?,0.2494998574256897,0.9955516457557678,0.9085985422134399
4084,3,0,1,2,2,@LuckyL3FT @najmaaa_ali yellow bone be oh so easy wit da name callin b,0.7712679505348206,0.5252472758293152,0.11193381994962692
4085,3,0,3,0,1,@Luis3Baez belle bitch?,0.9923068881034851,0.9639372229576111,0.977296769618988
4086,3,0,2,1,1,@LukeTheTruth you went IIIIIIINNNNNN on this hoe bro!!! http://t.co/MH46XxNU0n,0.992156982421875,0.6083175539970398,0.40015631914138794
4087,3,0,2,1,1,@Lunatic_times omg my mom did it on Christmas once if I hadn't been the hostess that year I would've slit her throat,0.944242537021637,0.6397048234939575,0.581836998462677
4088,3,0,3,0,1,@LupeFiasco You and @TalibKweli should name a group called MOB - Moaning old bitches,0.9920193552970886,0.9698711037635803,0.9634603261947632
4089,3,1,2,0,1,"@LupeFiasco shut the fuck up you cry baby, all you do is bitch and whine about life, shits retarded.",0.9921771883964539,0.948525071144104,0.9985589385032654
4090,3,1,2,0,1,@LupeFiasco uh oh its 9/11 what you gonna preach and cry about today faggot.,0.9915502071380615,0.9493818283081055,0.9670348763465881
4091,3,1,2,0,1,@Lurk_God fag,0.9913729429244995,0.7268155217170715,0.6423655152320862
4092,3,0,1,2,2,@Lvl_7_Eevee @UnicornCowboy @hisorraya I just wanted brownies man,0.008678019046783447,0.6220658421516418,0.0028256422374397516
4093,3,0,0,3,2,@Lvl_7_Eevee @UnicornCowboy @hisorraya I'll trade you one car drift for brownies.,0.008706867694854736,0.5507155060768127,0.04542766511440277
4094,3,1,2,0,1,@Lvl_7_Eevee fake niggah! They fake!,0.9920891523361206,0.9802959561347961,0.9744539260864258
4095,3,0,3,0,1,@LymManny_ shit gettin money fuckin hoes uk how dat go lmaooooo,0.9920014142990112,0.904227614402771,0.9986557960510254
4096,3,0,3,0,1,@LynkinTheDog doesn't wife these bitches http://t.co/TVRCzo99oe,0.9922854900360107,0.8495768308639526,0.9891077280044556
4097,3,0,0,3,2,"@MAGNEDETH But seriously, it's the only reason I use a Mega whatsoever. Pure favoritism. Also those sweet fuzzy wings.",0.008520781993865967,0.5924420356750488,0.01694256067276001
4098,3,0,3,0,1,@MANIAC3X @elchavaloko he seems like a weak faggot so probably yea,0.9918186664581299,0.827010989189148,0.9404227137565613
4099,3,1,2,0,1,@MANIAC3X I almost have enough rank to buy some stuff from the purple bitch. What should I buy from the exotic guy?,0.9921125173568726,0.9249891042709351,0.7423592209815979
4100,3,1,2,0,1,@MANIAC3X buck beaners &amp; security started pushing him &amp; that jetsgreen faggot around,0.9920164346694946,0.8997679948806763,0.8593902587890625
4101,3,0,3,0,1,@MARCO_naw_POLO Slutty ass dykes,0.9901903867721558,0.8795055747032166,0.975030779838562
4102,3,0,0,3,2,@MC_JayTee lol I already made it. I'm waiting on my brownies to finish &#128526;,0.009222745895385742,0.9403073787689209,0.0011143707670271397
4103,3,0,3,0,1,@MFoani_24 nigga yes you do! Take me on a ride in that bitch pleaseee,0.9923123717308044,0.6281180381774902,0.9938987493515015
4104,3,0,3,0,1,@MIKEB_IN_THE_D free world bitch,0.9922401905059814,0.9250513315200806,0.9779050350189209
4106,3,0,3,0,1,@MIKEB_IN_THE_D rams are for fags,0.9912887811660767,0.8628966808319092,0.6826521754264832
4107,3,0,3,0,1,"@MIKEB_IN_THE_D you don't want to battle, you shook cause ain't no such things as half way crooks ....bitch",0.9921889305114746,0.942035973072052,0.9847033619880676
4108,3,0,3,0,1,"@MIKEB_IN_THE_D you're still a free world bitch , don't deserve your 313 area code !",0.9920608997344971,0.9637972712516785,0.9801192283630371
4109,3,1,2,0,1,@MIKEYMIKEROWAVE @SNEAKERLUKE @wojtata @JoeCushKush yeah I like them too but Im not annoying ass bitch about it. Support them but dont bitch,0.9921929240226746,0.739951491355896,0.9904466867446899
4110,3,1,2,0,1,@MLG_POLLUTE I'm gonna tell my friend not to buy your scuf now dumb chink frail pussy,0.9921618103981018,0.9540926814079285,0.9880748391151428
4111,3,0,3,0,1,@MOLLYx__ use coconut oil faggot,0.9919763207435608,0.9371671080589294,0.8726593255996704
4112,3,0,3,0,1,@MONiiEROZAY this shit sorry than a hoe,0.9921579360961914,0.8310927152633667,0.9455479383468628
4113,3,0,0,3,2,@MSoltan18 @Jordan23Junkies it's supposed to be grey with speckled blue midsole and the soles are more yellow than icy so pass,0.008431494235992432,0.7568955421447754,0.006828849203884602
4114,3,0,0,3,2,"@MSoltan18 @KoredeB9 I don't suck tho, you're just mad because you're trash and I carried you. you always had 0 points",0.11839771270751953,0.9242330193519592,0.9745192527770996
4115,3,0,3,0,1,@MSoltan18 @KoredeB9 the witches took them hoe,0.9921827912330627,0.7443572282791138,0.09997649490833282
4116,3,0,2,1,1,@MSoltan18 @Matt_Simonson @KoredeB9 nvm thought we were talking fifa sorry matt you're not trash at zombies,0.866706907749176,0.5775238871574402,0.5272496938705444
4117,3,0,3,0,1,@MTBornnard it's got good mojo for sure. Paybacks a bitch,0.9922360777854919,0.5878517627716064,0.9647196531295776
4118,3,0,0,3,2,@M_A_Larson @SteveStreza You're saying zebras are goth?,0.008605539798736572,0.956317126750946,0.0037686312571167946
4119,3,0,3,0,1,@M_Carbonaro Nice pussy.,0.9921757578849792,0.7316544651985168,0.9702180624008179
4120,3,0,0,3,2,"@M_RagingBabe I'm not trying to be critical but Jr. literally looks like he just ate a pot brownie, got off a couch and put on his gloves",0.008607864379882812,0.7184851169586182,0.03686543554067612
4121,3,0,3,0,1,"@M_Talleywacker miss you ya fucker, send me a txt every now and again like ya used to all ill do the same ya twat :p",0.9914843440055847,0.5077117681503296,0.9975067973136902
4122,3,0,3,0,1,@M_Talleywacker yes. Touch my bitch? Get ya shit knocked,0.9922788143157959,0.9372292160987854,0.9977304339408875
4123,3,0,3,0,1,@MacMiller lucky as bitch ft. Juicy J,0.9923020601272583,0.6896989345550537,0.8199930787086487
4124,3,0,0,3,2,@Machell1123 i hope you get better soon! colds are for the birds,0.009786784648895264,0.966846764087677,0.041645120829343796
4125,3,1,2,0,1,@MackWop u aint bout it wop,0.013414263725280762,0.7688788175582886,0.09413004666566849
4126,3,0,3,0,1,@MadameCrystalB stop calling her a bitch *crystal voice*,0.9921934604644775,0.9066477417945862,0.9274104237556458
4127,3,0,3,0,1,@MadameCrystalB yes bitch. &#128528;&#128514;,0.9922327995300293,0.8120164275169373,0.9664592146873474
4128,3,0,3,0,1,@MadameCurry_ what kind of hoe are you dressing up as?,0.9915819764137268,0.9842145442962646,0.10069476068019867
4129,3,0,0,3,2,@MaddSlander &#128514; welcome back b.. without your daily rants my TL was trash af,0.032257676124572754,0.5276494026184082,0.6416610479354858
4130,3,0,3,0,1,@MadeMyselfHER eeeeeeeee you got the hoes,0.9919740557670593,0.5090377926826477,0.5783791542053223
4132,3,0,0,3,2,@MahNameIsJared be my guest. I want to be a bird I think,0.008485913276672363,0.817139744758606,0.0032366185914725065
4133,3,0,3,0,1,@Mahdyymahd @SoftestMuffin @_tee13 @TorahBlaze like the cure time when u shut da fuck up from gettin in other folks bizness like a lil bitch,0.9921122789382935,0.8833516240119934,0.9972825050354004
4134,6,1,4,1,1,@MakEitSndGoOd @Fewjr we block us then and see what happens. You think we on ya high yellow ass now. Just watch,0.969723105430603,0.8742055296897888,0.9632313251495361
4135,3,3,0,0,0,@MakeAnothaHov T.o. was a faggot crybaby,0.9921045303344727,0.8513731956481934,0.9842133522033691
4136,3,0,3,0,1,@MakeSamProud : stfu hoe &#128514;&#128514;&#128514;,0.9921069145202637,0.6444677114486694,0.00648069754242897
4137,3,1,2,0,1,@Mal_DaGladiator bitch fuck you get out my mentions malzeno!,0.9922922849655151,0.9656983017921448,0.9983384609222412
4138,3,0,2,1,1,@ManBearDrgn would be funnier if America and not pussy Canada.,0.9919557571411133,0.7079178094863892,0.7593874335289001
4139,3,0,3,0,1,@Mana_Lynn I smiled first and then you mugged . So of course ima mugg back. Can't bitch out lol,0.9922006726264954,0.8791749477386475,0.9709911346435547
4140,3,0,3,0,1,@MannyPacquiao thank you for proving my bitch ass wrong tonight.,0.9923039078712463,0.7301062941551208,0.9941044449806213
4141,3,0,3,0,1,@MarcSesslerNFL ya 5 games are you a retard?,0.98626708984375,0.9772268533706665,0.9133557677268982
4142,3,0,2,1,1,"@MarcSx9 lmaooo dj&#8217;s stranger danger, im just a coon.",0.953609049320221,0.7593961358070374,0.0037426173221319914
4143,3,1,2,0,1,@Marcfoor4 @_Maniac_Mind_ Am not down with gay shit u better ask my bitch,0.9920132756233215,0.8967008590698242,0.9960045218467712
4144,3,0,3,0,1,@Marcfoor4 bitch you can get to.,0.9922921657562256,0.7081788778305054,0.9917295575141907
4145,3,1,2,0,1,@Marcfoor4 bring yo bitch ass whith em jump in want to and get yo ass beat up,0.9922661185264587,0.9647984504699707,0.9974476099014282
4146,6,1,5,0,1,@Marco_SharkHoes hoe I'm at work til like 8,0.9916129112243652,0.5833269357681274,0.014116186648607254
4147,3,0,3,0,1,@Marco_Spatula stop looking porn fag,0.9909664392471313,0.9395299553871155,0.9276142120361328
4148,3,0,3,0,1,@Maria_DeAmor bitch I told you to hit me when you got back,0.991958737373352,0.9677015542984009,0.9874343276023865
4149,3,0,3,0,1,@Mariamyepii cuz bitches love cheesy,0.9922794103622437,0.8884725570678711,0.9629145264625549
4150,3,2,1,0,0,@MarianCristinax you a fag b,0.9921039342880249,0.5135037302970886,0.9553311467170715
4151,3,1,2,0,1,@MaricelaBela stop being bitchy bitch,0.9922767281532288,0.9224565029144287,0.9935449361801147
4152,3,0,0,3,2,"@MarieJoseGMH @DWB666 @seahopke @zenterrorist86 tegenwoordig weet je ook al niet wat voor vlees je eet,voor je t weet is t zebra of een aap",0.008618652820587158,0.903146505355835,0.17006856203079224
4153,3,0,3,0,1,@Marilyn_Munster Ha!!!! The shyt niggas tell hoes 2 ho wanna be more...,0.9923088550567627,0.9136652946472168,0.9503847360610962
4154,3,0,3,0,1,@MarioOlvera94 follow me bitch lol u too good to follow back ha ha,0.9922361969947815,0.6470842957496643,0.986156702041626
4156,3,0,1,2,2,@MarkB_LifeStyle @SportsCenter @Athletics Cant the Yankees make some last weeks moves??,0.00877910852432251,0.9258922934532166,0.001831721980124712
4157,3,3,0,0,0,@MarkHalperin @WSJopinion @BarackObama Anything to trash this black President!!,0.8496218323707581,0.9769015908241272,0.9117190837860107
4158,3,1,2,0,1,"@MarkUdall2014 just got his pussy kicked, he's out, done, @CoryGardner wins, per Fox News.... #Election2014 #tcot #gop #teaparty #p2",0.9920996427536011,0.8887096643447876,0.9344322085380554
4159,3,0,2,1,1,"@MarketWiseNick In many areas has that look, but need to see bean count-said it before, beans are a bitch-tend to do what you don't expect",0.9920021295547485,0.6245682239532471,0.8032260537147522
4160,3,0,3,0,1,@Marlin_FishyAss was like @SE__DoM had some gas cause I hit that bitch one time and ended up talkin shit all night bitch was fried &#128514;,0.992284893989563,0.8521709442138672,0.99460768699646
4161,3,1,2,0,1,"@Marlon_N_Gaines I am brown, while you are black and ignorant, your stupidity makes me sick, typical thug looking nigger.",0.9899284243583679,0.9646018743515015,0.9925631880760193
4162,3,0,3,0,1,@MarsDaBlackman thats why the hoes love her...they can relate to being lonely &amp; depressed lol,0.9918065071105957,0.9091774225234985,0.20692920684814453
4163,4,0,4,0,1,"@MarshallSOTS It's @JakeEye3 's favorite fucking jam! I haven't seen it, but judging by there being a little girl in it, it's probably trash",0.9911265969276428,0.7709739208221436,0.9807244539260864
4164,3,0,3,0,1,@MarshallSOTS you tryna say I'm a pussy? Of course I'm tryna slam. I ain't no pussy duuuuuuu,0.9921030402183533,0.9736654758453369,0.9813969135284424
4165,3,0,3,0,1,@MartyMard keep ya draws on hoe!!,0.9922322034835815,0.9786302447319031,0.2303270846605301
4166,3,0,0,3,2,@Mathanugg You mean the one I colored with crayons isn't copacetic?,0.011728942394256592,0.9248833656311035,0.0029312102124094963
4167,3,3,0,0,0,@MattHomeTeam - you know what you did you faggot. There are literally thousands of people that have you on their radar homo,0.9917502999305725,0.938955545425415,0.9709585309028625
4168,3,0,0,3,2,"@MattLaCasse His do not, until playoffs. But luckily, this means that any future kid will definitely root for the Yanks. #priorities",0.00861746072769165,0.559649646282196,0.00443774089217186
4169,3,2,1,0,0,@Matt_Petrie22 geta Life faggot,0.9921448826789856,0.7451227903366089,0.876069962978363
4170,3,0,3,0,1,@Matt_Schiffer @TCOBryce nah its bc I'm a bad bitch,0.9921591281890869,0.8204652070999146,0.968952476978302
4171,3,0,3,0,1,@Mattyfatass pussy,0.9920266270637512,0.9199254512786865,0.9930665493011475
4172,3,0,3,0,1,@Mattyfatass pussy shit,0.9921785593032837,0.9580966830253601,0.9965202808380127
4173,3,0,3,0,1,"@Mawdern here it's a ""wtf dude are you fucking retarded""",0.9914570450782776,0.9742646813392639,0.9978393316268921
4174,3,0,3,0,1,@MaxDeLaCruz8 thx hoe,0.992010772228241,0.9595499038696289,0.05355111509561539
4175,3,1,2,0,1,@MaxOn_MaxOff5 Your a dirty cunt mate lol #missingtheaussies,0.9920022487640381,0.9140971899032593,0.9362911581993103
4176,3,0,3,0,1,@Max_Kellerman if it were close than we could bitch but that was going on 10 to zip on scorecards ... Rightful mercy stoppage,0.9916900396347046,0.9122962951660156,0.7571850419044495
4177,3,1,2,0,1,"@Maxin_Betha yea, it looks fag-like",0.9913695454597473,0.7400442957878113,0.6514190435409546
4178,3,1,2,0,1,@Maxwell_Larsen @MicTorrance suck my dick you cunts,0.9919467568397522,0.8622041344642639,0.9979682564735413
4179,3,0,3,0,1,@Maxwell_Larsen good bitch &#128527;,0.9922926425933838,0.7985898852348328,0.9389391541481018
4180,3,3,0,0,0,@Maxwell_Larsen your a cunt,0.9922107458114624,0.9054650068283081,0.9364334940910339
4182,7,0,0,7,2,@McKinseey the grass is greener on the other side of the fence of course it's also a soggy septic field,0.03721785545349121,0.6079309582710266,0.05174979940056801
4183,3,0,0,3,2,"@McLaffyTaffy ""The Yankees of football"" was the funniest part of your latest video. Sincerely, all of Pittsburgh.",0.00907444953918457,0.8616414070129395,0.003321317955851555
4184,3,0,0,3,2,@McLaffyTaffy Reason #2 I didn't order a shirt: Taffy will know where I live and he would probably find me and stab me.,0.009194552898406982,0.8878127336502075,0.4123527705669403
4185,3,0,0,3,2,@McSheeti means trash lol,0.029667139053344727,0.8316750526428223,0.6925643682479858
4186,3,0,3,0,1,@McwilliamsBrett ayyy tell that bitch in your avi she needs fix a flat for dat flat ass&#128527;,0.9922479391098022,0.9168275594711304,0.9948232173919678
4187,3,2,1,0,0,@McwilliamsBrett shut your legs hoe,0.9922202229499817,0.9175506830215454,0.9716155529022217
4188,6,0,0,6,2,@Mdnate interested. Just wanted to see a better pic of the soles,0.008612453937530518,0.9940209984779358,0.0007171076140366495
4189,3,0,3,0,1,@Me_NOindirect bitch fuck you!! You cut off until I get my snacks from fat boys !,0.9922762513160706,0.9700994491577148,0.9982823133468628
4190,3,0,2,1,1,@Me_NOindirect bitch stop harassing me!!!!!!!,0.9923183917999268,0.9800641536712646,0.9954301118850708
4191,3,0,3,0,1,@MeecheBadass you killed that hoe,0.9921343326568604,0.9293928742408752,0.966439425945282
4192,3,0,3,0,1,@Meeeesh1395 @Ajbernal17 bitch im always out,0.9922685027122498,0.8178731799125671,0.9780583381652832
